user,user_id
2153973773,2726575776
2153973773,3661209263
2153973773,2590189542
2153973773,53864502
2153973773,105491314
2153973773,4873349979
2153973773,3091831877
2153973773,575749083
2153973773,3214736175
2153973773,905822959268450304
2153973773,534585754
2153973773,949980968441425920
2153973773,931898948414971909
2153973773,2875679335
2153973773,739904084820430849
2153973773,940704933711679489
2153973773,124609871
2153973773,81883545
2153973773,948287482113789952
2153973773,843632482192908289
2153973773,933920820375601152
2153973773,1856461669
2153973773,313025775
2153973773,766379764722593796
2153973773,2476723388
2153973773,20704407
2153973773,1460276738
2153973773,3112229948
2153973773,2940513593
2153973773,28583691
2153973773,277416933
2153973773,862073195100340225
2153973773,3962791647
2153973773,3092392072
2153973773,19081729
2153973773,3298363167
2153973773,894645004274024450
2153973773,927457891384209409
2153973773,769388135700631553
2153973773,897960000647200768
2153973773,99200604
2153973773,331354156
2153973773,394319189
2153973773,902191817936035840
2153973773,243264108
2153973773,2878495567
2153973773,4048592415
2153973773,941173826783657984
2153973773,22038257
2153973773,892748946661134336
2153973773,3225698915
2153973773,157829718
2153973773,3041998703
2153973773,917014588184580096
2153973773,834459940274262019
2153973773,2322986335
2153973773,4836522196
2153973773,22646616
2153973773,377568205
2153973773,798710697467199488
2153973773,838544639942500352
2153973773,797366578220244992
2153973773,4073584823
2153973773,588137604
2153973773,4140563255
2153973773,725827252697595904
2153973773,341094949
2153973773,244167475
2153973773,2613314094
2153973773,426543558
2153973773,26637785
2153973773,2511274210
2153973773,306152101
2153973773,123794722
2153973773,727885202
2153973773,912543843446292480
2153973773,4603179917
2153973773,951528250643279872
2153973773,865469963779190785
2153973773,3271294830
2153973773,760707818597089280
2153973773,898342812994895872
2153973773,3094167310
2153973773,917501402
2153973773,941026499842465792
2153973773,191383270
2153973773,3201140218
2153973773,4727148435
2153973773,1682551951
2153973773,109285988
2153973773,1332747012
2153973773,2778721921
2153973773,714946480591740928
2153973773,3231298837
2153973773,713223866
2153973773,805265448
2153973773,761995701651996672
2153973773,2837040655
2153973773,814196505590366209
2153973773,3187339676
2153973773,3439337968
2153973773,2179124364
2153973773,3227542514
2153973773,939395215437201410
2153973773,3107758424
2153973773,911685053905883137
2153973773,932308445511942144
2153973773,917412725239795712
2153973773,889894629457481728
2153973773,837007152803893248
2153973773,1015915699
2153973773,1517954222
2153973773,761374775570825217
2153973773,896550818941456384
2153973773,126288069
2153973773,4664973015
2153973773,445826563
2153973773,471885357
2153973773,774178687444856832
2153973773,3236914338
2153973773,3322478408
2153973773,2257056369
2153973773,933492487196434432
2153973773,951384647983947776
2153973773,837364071477424129
2153973773,858062287197937665
2153973773,825291141352394754
2153973773,40319219
2153973773,1483298022
2153973773,795374521071058946
2153973773,156056544
2153973773,4024891762
2153973773,920121683830345729
2153973773,68732112
2153973773,2946462117
2153973773,866152741357445120
2153973773,716230002627334145
2153973773,4352233999
2153973773,3804217218
2153973773,2536436749
2153973773,820357130561720321
2153973773,4842490442
2153973773,24776940
2153973773,100176298
2153973773,924780691056877569
2153973773,801989653
2153973773,587784646
2153973773,3158451439
2153973773,953587826075070464
2153973773,829188260563918854
2153973773,591912875
2153973773,284749330
2153973773,955028632359010304
2153973773,793848526018981889
2153973773,227282049
2153973773,804794456763486209
2153973773,2502247843
2153973773,893259115543318528
2153973773,1114892024
2153973773,2936292323
2153973773,711634019323154433
2153973773,21250824
2153973773,3929427747
2153973773,3221569182
2153973773,252746422
2153973773,888826763316531200
2153973773,827625281527484417
2153973773,900097582633897985
2153973773,928080713949249537
2153973773,821096958328610816
2153973773,169148858
2153973773,893818604038352898
2153973773,888832567
2153973773,2854811903
2153973773,921812769325715456
2153973773,2182819549
2153973773,3083698439
2153973773,889260115471323142
2153973773,56925356
2153973773,933726920658653185
2153973773,543733109
2153973773,828162657647738880
2153973773,357192346
2153973773,1373460169
2153973773,2951381338
2153973773,223564896
2153973773,2187081404
2153973773,2663758159
2153973773,119001611
2153973773,939081134092247040
2153973773,163736925
2153973773,53940708
2153973773,3095645950
2153973773,846635989170896896
2153973773,920391014543712256
2153973773,2458832852
2153973773,833753515696717825
2153973773,390028479
2153973773,775870521443512321
2153973773,856382281442770944
2153973773,914599977858555904
2153973773,740849820
2153973773,290525222
2153973773,723608695159033859
2153973773,890776524286078976
2153973773,2603853223
2153973773,903488805688098817
2153973773,4567081827
2153973773,801205638424563713
2153973773,924991315556929536
2153973773,930005032451403776
2153973773,26931072
2153973773,2775390047
2153973773,226015010
2153973773,2290214152
2153973773,917175856853794816
2153973773,3422303973
2153973773,940219887779241984
2153973773,938154249464307712
2153973773,738442710445477890
2153973773,904949551014043648
2153973773,331865993
2153973773,155704602
2153973773,3835833493
2153973773,1549123363
2153973773,934808745477050371
2153973773,941650988007591936
2153973773,3183272487
2153973773,298674314
2153973773,949064807029895168
2153973773,245276601
2153973773,2918441057
2153973773,1414060394
2153973773,2977070286
2153973773,843933956391256064
2153973773,932382205254529027
2153973773,21543866
2153973773,776340556771307520
2153973773,908779368889163776
2153973773,870339734287007744
2153973773,2906831521
2153973773,3312557336
2153973773,3017337736
2153973773,2769197763
2153973773,2320037924
2153973773,2960359031
2153973773,1113636289
2153973773,2313604916
2153973773,577415856
2153973773,1300683150
2153973773,742641002746417152
2153973773,3078366611
2153973773,3567698656
2153973773,1123728727
2153973773,787324263653052416
2153973773,1351357580
2153973773,2333867755
2153973773,899275831393959936
2153973773,3191868148
2153973773,512756649
2153973773,3214593177
2153973773,927244720295772163
2153973773,297509616
2153973773,866264816264126465
2153973773,913106346614149120
2153973773,235149399
2153973773,309342210
2153973773,565294918
2153973773,930739814219112448
2153973773,833102918
2153973773,704727061
2153973773,852133140021882881
2153973773,857320729066356736
2153973773,930306517894680577
2153973773,2916600231
2153973773,3299828749
2153973773,165563762
2153973773,2400877435
2153973773,1661739294
2153973773,4833293242
2153973773,4781326701
2153973773,17343681
2153973773,63614805
2153973773,147239533
2153973773,222606059
2153973773,990802604
2153973773,2502634702
2153973773,784254641508749312
2153973773,780831449112977408
2153973773,858079779781849088
2153973773,823453703806009344
2153973773,826962129156608000
2153973773,835201483587088384
2153973773,749726358704627712
2153973773,4916579897
2153973773,749729238392135680
2153973773,812526136097906688
2153973773,843230999018397696
2153973773,1941504480
2153973773,896445343260434432
2153973773,887758217270505472
2153973773,882761352120553472
2153973773,710487747488817152
2153973773,802150599420772352
2153973773,880341539410526208
2153973773,3036595331
2153973773,901777189720518657
2153973773,919117171615248384
2153973773,395477329
2153973773,904064977
2153973773,2516297114
2153973773,866624145358020609
2153973773,251634768
2153973773,336622165
2153973773,1972596685
2153973773,597907542
2153973773,490509135
2153973773,752717346964254720
2153973773,2147877355
2153973773,799349232
2153973773,726411023226429440
2153973773,710800327327490049
2153973773,741358866424827904
2153973773,703292772489363457
2153973773,3402017061
2153973773,298317582
2153973773,755679914
2153973773,1122895302
2153973773,1425914750
2153973773,1636352935
2153973773,846100676723834882
2153973773,252215730
2153973773,334068311
2153973773,1597354885
2153973773,2154666861
2153973773,3247703020
2153973773,2582532864
2153973773,3411217371
2153973773,4385258662
2153973773,54349640
2153973773,236998439
2153973773,522819471
2153973773,1640199900
2153973773,3279056373
2153973773,3473570778
2153973773,4089731183
2153973773,860436910480777216
2153973773,817903250376708096
2153973773,858972087486210049
2153973773,915978998395686912
2153973773,28719942
2153973773,103603666
2153973773,1728202584
2153973773,46838777
2153973773,3256985323
2153973773,273488736
2153973773,4893397090
2153973773,4898929648
2153973773,701661197846732800
2153973773,701859076280606720
2153973773,705232508506406912
2153973773,707490651533922304
2153973773,724510391737315328
2153973773,729847553479553025
2153973773,731192870204506113
2153973773,737412250059833344
2153973773,733692725262962688
2153973773,732152609142915073
2153973773,756582029911814144
2153973773,753531316302413824
2153973773,739527148348813312
2153973773,759440097322242048
2153973773,764164925090586624
2153973773,763082605235404806
2153973773,771409319615234049
2153973773,790369428571426816
2153973773,800471977714589696
2153973773,801470286499577856
2153973773,810945525658910720
2153973773,804385279863910400
2153973773,812208648130658304
2153973773,822579811096924164
2153973773,835769655683858433
2153973773,839233857958326272
2153973773,842557868708716544
2153973773,844785579489308672
2153973773,852248224958119937
2153973773,852854115021594625
2153973773,854688384064901120
2153973773,855046876764221440
2153973773,871333414011629569
2153973773,877110889253666817
2153973773,3315374456
2153973773,120954131
2153973773,15210670
2153973773,1194174638
2153973773,329271967
2153973773,14899031
2153973773,308389049
2153973773,882381161326149632
2153973773,879562043996745728
2153973773,880781519568154624
2153973773,1733223890
2153973773,830852290160578563
2153973773,820923293163089920
2153973773,836672621437677568
2153973773,820302401307410433
2153973773,4122161452
2153973773,4150140319
2153973773,840589074612211712
2153973773,85597069
2153973773,843859535827779584
2153973773,789824849183211521
2153973773,844058773647966209
2153973773,824259586987323396
2153973773,827803875574894594
2153973773,841888692146962435
2153973773,44645354
2153973773,3187420531
2153973773,3297101669
2153973773,2463360722
2153973773,2188358281
2153973773,711375692517085184
2153973773,1684496257
2153973773,237810517
2153973773,838142695524675584
2153973773,850284868172775424
2153973773,3253152754
2153973773,2374360430
2153973773,820765196239175680
2153973773,860808156246560769
2153973773,863723589115183105
2153973773,840135471875276800
2153973773,823439602174214145
2153973773,96565865
2153973773,859438496636862464
2153973773,25458378
2153973773,18295412
2153973773,3422461149
2153973773,74500266
2153973773,777090414738337793
2153973773,2863139446
2153973773,2480233138
2153973773,2544396146
2153973773,909006864926601216
2153973773,435113252
2153973773,37836092
2153973773,3060287465
2153973773,3218634844
2153973773,742062236026458114
2153973773,824535219969597440
2153973773,805938289177829376
2153973773,870252414036738048
2153973773,853427512063426563
2153973773,295701094
2153973773,430852015
2153973773,432029072
2153973773,1390461558
2153973773,762570793968668672
2153973773,823589803899912192
2153973773,732656194343579649
2153973773,2888271501
2153973773,2858583813
2153973773,2759852427
2153973773,41842784
2153973773,2501987431
2153973773,49890383
2153973773,62547709
2153973773,99408003
2153973773,238541706
2153973773,342198653
2153973773,494293779
2153973773,515748188
2153973773,939162516
2153973773,2317768139
2153973773,1163150412
2153973773,1250001937
2153973773,2203525395
2153973773,2330448084
2153973773,3558387137
2153973773,4075293958
2153973773,720438758949060608
2153973773,863431557314379776
2153973773,1881384570
2153973773,24190605
2153973773,585506928
2153973773,827418750047576065
2153973773,16828262
2153973773,175871254
2153973773,719789923
2153973773,1040438832
2153973773,2841169252
2153973773,4396429041
2153973773,714549499050328064
2153973773,833108558162063361
2153973773,230041005
2153973773,105227653
2153973773,3359368169
2153973773,825423143791579141
2153973773,4178266437
2153973773,3011997164
2153973773,2361495032
2153973773,2859593262
2153973773,2390541692
2153973773,827908913991397378
2153973773,774609991714107393
2153973773,831653026083385344
2153973773,1159506420
2153973773,375417421
2153973773,597913782
2153973773,4244508015
2153973773,2491071152
2153973773,2559496100
2153973773,831540263998877696
2153973773,2390705574
2153973773,4609794321
2153973773,919122482
2153973773,3291818501
2153973773,346246513
2153973773,2848686015
2153973773,242693289
2153973773,759808395750825984
2153973773,581425470
2153973773,827317131310161920
2153973773,3406065993
2153973773,747037383313526784
2153973773,84003809
2153973773,831642777821798406
2153973773,222802772
2153973773,2849324228
2153973773,63864849
2153973773,89494582
2153973773,3560287755
2153973773,827902964874440706
2153973773,1339495310
2153973773,134623305
2153973773,268065605
2153973773,784726247234478080
2153973773,835143582356996099
2153973773,633094403
2153973773,3326475658
2153973773,447367497
2153973773,39317265
2153973773,810285832217198592
2153973773,1444229702
2153973773,754560854461341697
2153973773,2512273267
2153973773,2532812972
2153973773,4507630633
2153973773,757649215266971648
2153973773,826424040101273600
2153973773,2313792655
2153973773,72531984
2153973773,817652420792741888
2153973773,828264601061978112
2153973773,2903130614
2153973773,396938775
2153973773,502114813
2153973773,780722634
2153973773,820480029440311301
2153973773,471357682
2153973773,128699205
2153973773,793244205615316993
2153973773,2843138879
2153973773,808330291718877185
2153973773,706131850675281921
2153973773,2258216346
2153973773,3644050453
2153973773,790948289805975552
2153973773,2155888386
2153973773,202408771
2153973773,20297091
2153973773,23357735
2153973773,239313282
2153973773,801478990158528513
2153973773,407230785
2153973773,785200527533563905
2153973773,370366433
2153973773,825715715231608832
2153973773,290752103
2153973773,172957007
2153973773,2512348952
2153973773,1904008117
2153973773,599570462
2153973773,1058521968
2153973773,2330025560
2153973773,392338947
2153973773,1239616164
2153973773,2429337578
2153973773,459628453
2153973773,246589824
2153973773,2560031816
2153973773,761972560145809408
2153973773,103106691
2153973773,755346890540056576
2153973773,736315879
2153973773,710430970638422016
2153973773,897537037
2153973773,1651510405
2153973773,816211137335332864
2153973773,129745037
2153973773,2472522997
2153973773,17595071
2153973773,3354718011
2153973773,2991948728
2153973773,799307536939839488
2153973773,2931580012
2153973773,3346433337
2153973773,4736942421
2153973773,4191762192
2153973773,4126624113
2153973773,4194817294
2153973773,4765048452
2153973773,4809217999
2153973773,728141242110861312
2153973773,744836662316908544
2153973773,803723187745718272
2153973773,71926368
2153973773,900231150
2153973773,1188269942
2153973773,1231472064
2153973773,1957449403
2153973773,2468389717
2153973773,802560335156834304
2153973773,967697690
2153973773,3242957087
2153973773,714786963425988608
2153973773,82244834
2153973773,104652076
2153973773,149971403
2153973773,245303846
2153973773,587174717
2153973773,2173707696
2153973773,2951917451
2153973773,3148506865
2153973773,824075034536931328
2153973773,822610468799975427
2153973773,825847556479582208
2153973773,819586619208503297
2153973773,233700934
2153973773,39063251
2153973773,805997587132219392
2153973773,3572319451
2153973773,784320987537903616
2153973773,3065983803
2153973773,722806092368109568
2153973773,3615038717
2153973773,3187786691
2153973773,708689411026751488
2153973773,380116806
2153973773,4235443995
2153973773,3568411
2153973773,1394694842
2153973773,46050016
2153973773,112872620
2153973773,2671654063
2153973773,1071725480
2153973773,3397666421
2153973773,2958567509
2153973773,4182621934
2153973773,4052947152
2153973773,4645897332
2153973773,711332050226249728
2153973773,2328796167
2153973773,2843775412
2153973773,3049095989
2153973773,520647609
2153973773,2618660275
2153973773,29386616
2153973773,716325655948832773
2153973773,28400002
2153973773,103779594
2153973773,792179126929018880
2153973773,4820332414
2153973773,70626883
2153973773,4694507460
2153973773,41941015
2153973773,828249184264298500
2153973773,628053448
2153973773,1964302429
2153973773,817036193825230848
2153973773,828640621653061633
2153973773,3373499343
2153973773,815260417601642497
2153973773,427050474
2153973773,781332368107958272
2153973773,724146546850336768
2153973773,4902256900
2153973773,2790924120
2153973773,30691048
2153973773,2900435519
2153973773,770872003494567936
2153973773,787771831197569024
2153973773,158988490
2153973773,374312202
2153973773,33338315
2153973773,86712827
2153973773,139083857
2153973773,586513494
2153973773,2477241808
2153973773,2707387444
2153973773,2812080234
2153973773,2798385696
2153973773,2893961562
2153973773,2905630911
2153973773,3064410082
2153973773,3353096519
2153973773,3606576313
2153973773,4634132422
2153973773,713681489058217984
2153973773,714856697387491329
2153973773,715407856183287808
2153973773,773886828453720065
2153973773,3391485460
2153973773,4361996435
2153973773,189254799
2153973773,489804024
2153973773,2161228906
2153973773,1112169518
2153973773,2430659932
2153973773,2985496773
2153973773,2990108296
2153973773,3099156735
2153973773,3140033687
2153973773,3431342975
2153973773,708293970883973120
2153973773,743988374403375105
2153973773,823208500113371138
2153973773,3355247174
2153973773,546784830
2153973773,910968402
2153973773,2477905458
2153973773,2610122876
2153973773,2824210848
2153973773,2875630981
2153973773,2890652717
2153973773,2414658822
2153973773,703172206218481665
2153973773,246308689
2153973773,2742931358
2153973773,3035648591
2153973773,2764075443
2153973773,2931150987
2153973773,3105733867
2153973773,35433738
2153973773,3094574464
2153973773,3066954241
2153973773,3091726889
2153973773,763078334464962561
2153973773,1555957705
2153973773,3134473026
2153973773,3732121277
2153973773,81783051
2153973773,55421689
2153973773,52117003
2153973773,1331633280
2153973773,2493824366
2153973773,2492345894
2153973773,3131197060
2153973773,3287388901
2153973773,3411099614
2153973773,48712004
2153973773,384845323
2153973773,1456877286
2153973773,1253003785
2153973773,3360990268
2153973773,757925206291644420
2153973773,779236141392355329
2153973773,3743336481
2153973773,191756208
2153973773,1443364044
2153973773,201854767
2153973773,182990010
2153973773,117735404
2153973773,20207761
2153973773,711859210531774464
2153973773,206797993
2153973773,2214078176
2153973773,2903603193
2153973773,2566801515
2153973773,711955260244418561
2153973773,784655785783689216
2153973773,165466036
2153973773,2170050756
2153973773,2754049744
2153973773,476323300
2153973773,3350562399
2153973773,2819362954
2153973773,225231369
2153973773,3384681413
2153973773,3806835802
2153973773,3296111763
2153973773,3414626484
2153973773,4435518014
2153973773,1370803045
2153973773,737432354386522112
2153973773,737994482600312832
2153973773,754659014227529729
2153973773,790625386619101184
2153973773,578354779
2153973773,753272003998736384
2153973773,742923902565781504
2153973773,2350819868
2153973773,762224260815269888
2153973773,3138204981
2153973773,18873213
2153973773,3074528571
2153973773,773616934524944385
2153973773,1223100434
2153973773,1705566206
2153973773,1710724579
2153973773,2187370878
2153973773,3095321762
2153973773,3327759275
2153973773,4137655877
2153973773,4660096883
2153973773,709911462362243072
2153973773,721345062844657665
2153973773,735523876831125505
2153973773,725284030749372416
2153973773,806145856185499648
2153973773,19426806
2153973773,4140760520
2153973773,4404654256
2153973773,1140606606
2153973773,132977374
2153973773,513681315
2153973773,4038048250
2153973773,805719759979511808
2153973773,83917558
2153973773,110628701
2153973773,447758924
2153973773,818814805893115904
2153973773,2608298436
2153973773,465750627
2153973773,2808566649
2153973773,2339814328
2153973773,3592165703
2153973773,16883649
2153973773,314914386
2153973773,47376569
2153973773,777484843512766464
2153973773,819962620274937856
2153973773,483029180
2153973773,3403900499
2153973773,404497030
2153973773,237823098
2153973773,808555197416906752
2153973773,1019316961
2153973773,1201747872
2153973773,4039134253
2153973773,797724962387795968
2153973773,707437624991092737
2153973773,3268565808
2153973773,1722215328
2153973773,165937906
2153973773,4250680666
2153973773,2194128193
2153973773,101265287
2153973773,2301469559
2153973773,2988155121
2153973773,821033352631373826
2153973773,807936681823244288
2153973773,780690405448818688
2153973773,3690000076
2153973773,2899854693
2153973773,183813633
2153973773,388616495
2153973773,944732964
2153973773,1030789645
2153973773,1426362314
2153973773,1730215429
2153973773,2999515602
2153973773,3258730447
2153973773,3410700681
2153973773,3571137613
2153973773,4623712278
2153973773,4853062725
2153973773,757940811015266304
2153973773,790792476252512256
2153973773,137774223
2153973773,819659307977441280
2153973773,70211417
2153973773,769389343203008512
2153973773,2332457402
2153973773,199867730
2153973773,4811878152
2153973773,777828938106204160
2153973773,1866363847
2153973773,777058250407616512
2153973773,817323898756800512
2153973773,1240578996
2153973773,1488594338
2153973773,20556827
2153973773,851716657
2153973773,1222100503
2153973773,382895794
2153973773,2365655422
2153973773,735604830442381312
2153973773,1371552457
2153973773,1102319370
2153973773,2393451054
2153973773,289874491
2153973773,3688641377
2153973773,788767286
2153973773,1326089154
2153973773,2954521742
2153973773,49129821
2153973773,2864750405
2153973773,3020050067
2153973773,3438463271
2153973773,370127539
2153973773,7324492
2153973773,412069574
2153973773,2814844190
2153973773,77128292
2153973773,336696207
2153973773,3003565125
2153973773,4048249933
2153973773,16501856
2153973773,2491816214
2153973773,3292761667
2153973773,4903957628
2153973773,3373009534
2153973773,4813848132
2153973773,3191897050
2153973773,35985208
2153973773,1724092626
2153973773,723898382
2153973773,2490066734
2153973773,3588431355
2153973773,1881604764
2153973773,4727505019
2153973773,3253149247
2153973773,169570498
2153973773,3241681818
2153973773,810396762
2153973773,787121972
2153973773,18541620
2153973773,1976561646
2153973773,1334418193
2153973773,4530698534
2153973773,17419923
2153973773,3697529775
2153973773,91685435
2153973773,215783975
2153973773,2684832716
2153973773,2744902664
2153973773,2919055094
2153973773,3016681148
2153973773,2994127113
2153973773,3197654392
2153973773,4610200454
2153973773,3304807131
2153973773,3230814609
2153973773,4149980293
2153973773,1015029619
2153973773,94427221
2153973773,3393426373
2153973773,4122226456
2153973773,3024041428
2153973773,725513167
2153973773,14496780
2153973773,16362247
2153973773,18777427
2153973773,20958999
2153973773,25599430
2153973773,29674990
2153973773,33065668
2153973773,35502630
2153973773,37881754
2153973773,44959967
2153973773,49966628
2153973773,57719445
2153973773,65717437
2153973773,79058811
2153973773,113682306
2153973773,114853808
2153973773,150713367
2153973773,153517317
2153973773,171331846
2153973773,183300942
2153973773,197972234
2153973773,198267924
2153973773,222773817
2153973773,223941023
2153973773,229646064
2153973773,234416528
2153973773,254228008
2153973773,252509775
2153973773,276962751
2153973773,282340053
2153973773,287719922
2153973773,390877754
2153973773,417939092
2153973773,435712899
2153973773,438576467
2153973773,517185422
2153973773,535538365
2153973773,556949289
2153973773,595695803
2153973773,603058347
2153973773,619864811
2153973773,624987741
2153973773,627792717
2153973773,713003123
2153973773,736460684
2153973773,753806839
2153973773,791735976
2153973773,805647894
2153973773,857390240
2153973773,872139740
2153973773,1019032308
2153973773,1129759674
2153973773,1136097786
2153973773,1159516789
2153973773,1193797525
2153973773,1265868096
2153973773,1337742440
2153973773,1460237910
2153973773,1460719134
2153973773,1548636312
2153973773,1635942810
2153973773,1673881297
2153973773,1874734064
2153973773,2244638300
2153973773,2334193298
2153973773,2354236884
2153973773,2426138972
2153973773,2387888168
2153973773,2379788688
2153973773,2357057792
2153973773,2437454604
2153973773,2445868962
2153973773,2459851645
2153973773,2463307458
2153973773,2480365248
2153973773,2516782780
2153973773,2580796602
2153973773,2593097760
2153973773,2593595940
2153973773,2754016578
2153973773,2729041258
2153973773,2725647706
2153973773,2823653425
2153973773,2835515691
2153973773,2885542876
2153973773,2972851894
2153973773,2929501635
2153973773,2922592523
2153973773,2901802971
2153973773,2890070198
2153973773,3039463181
2153973773,3032327428
2153973773,3053069859
2153973773,3060223278
2153973773,3063831412
2153973773,3066240334
2153973773,3086632433
2153973773,3120395029
2153973773,3131167611
2153973773,3190716172
2153973773,3254654465
2153973773,3264871047
2153973773,3291042424
2153973773,3307176943
2153973773,3307316967
2153973773,3316958125
2153973773,3324958237
2153973773,3330151577
2153973773,4701504560
2153973773,4736003249
2153973773,4338545128
2153973773,3861433641
2153973773,3720257129
2153973773,3600485909
2153973773,3567686729
2153973773,3430181297
2153973773,3392851527
2153973773,2881695195
2153973773,620050840
2153973773,487675790
2153973773,291748517
2153973773,143152247
2153973773,81367819
2153973773,1632300847
2153973773,27978165
2153973773,1562799883
2153973773,1108915400
2153973773,2212266763
2153973773,49052721
2153973773,1563627146
2153973773,2356773691
2153973773,2292983652
2153973773,1236898284
2153973773,849908989
2153973773,2953925233
2153973773,3052977582
2153973773,49592004
2153973773,2385538538
2153973773,282506519
2153973773,33996175
2153973773,23942489
2153973773,3308358756
2153973773,4722531738
2153973773,61576839
2153973773,74157408
2153973773,3579509543
2153973773,3239405087
2153973773,3943417647
2153973773,2265977953
2153973773,458084183
2153973773,2901790217
2153973773,4339063272
2153973773,2176358505
2153973773,4721198420
2153973773,368114804
2153973773,1462817827
2153973773,630718503
2153973773,2547393840
2153973773,1730949794
2153973773,2485852166
2153973773,2871473987
2153973773,262952825
2153973773,2664312013
2153973773,3087485653
2153973773,428943307
2153973773,2595951463
2153973773,158523128
2153973773,85499602
2153973773,4670044496
2153973773,4712884332
2153973773,2776952777
2153973773,1972889390
2153973773,2860552654
2153973773,2327657351
2153973773,539619273
2153973773,386531882
2153973773,234470696
2153973773,4117444454
2153973773,111713084
2153973773,2871806071
2153973773,4714295596
2153973773,1236340764
2153973773,2994551949
2153973773,3009815642
